y,lag1,lag2,lag3,lag4,lag5,volprev,date
0,-0.0082,0.0113,0.0015,-0.0046,0.0256,58723.26,2015-08-10 00:00:00
0,-0.0049,-0.0082,0.0113,0.0015,-0.0046,55597.09,2015-08-09 00:00:00
1,-0.0066,-0.0049,-0.0082,0.0113,0.0015,75052.55,2015-08-08 00:00:00
1,0.0447,-0.0066,-0.0049,-0.0082,0.0113,78840.3,2015-08-07 00:00:00
1,0.0169,0.0447,-0.0066,-0.0049,-0.0082,56585.59,2015-08-06 00:00:00
1,0.0042,0.0169,0.0447,-0.0066,-0.0049,46848.1,2015-08-05 00:00:00
1,0.0108,0.0042,0.0169,0.0447,-0.0066,47943.32,2015-08-04 00:00:00
0,0.0013,0.0108,0.0042,0.0169,0.0447,52939.73,2015-08-03 00:00:00
0,-0.0046,0.0013,0.0108,0.0042,0.0169,49952.9,2015-08-02 00:00:00
1,-0.008,-0.0046,0.0013,0.0108,0.0042,39833.3,2015-08-01 00:00:00
1,0.0051,-0.008,-0.0046,0.0013,0.0108,47909.34,2015-07-31 00:00:00
1,0.013,0.0051,-0.008,-0.0046,0.0013,59283.39,2015-07-30 00:00:00
1,0.0095,0.013,0.0051,-0.008,-0.0046,52214.46,2015-07-29 00:00:00
1,0.01,0.0095,0.013,0.0051,-0.008,59569.6,2015-07-28 00:00:00
0,0.0104,0.01,0.0095,0.013,0.0051,63103.08,2015-07-27 00:00:00
0,-0.0125,0.0104,0.01,0.0095,0.013,76093.02,2015-07-26 00:00:00
0,-0.0017,-0.0125,0.0104,0.01,0.0095,36387.22,2015-07-25 00:00:00
0,-0.0074,-0.0017,-0.0125,0.0104,0.01,48854.32,2015-07-24 00:00:00
0,-0.0221,-0.0074,-0.0017,-0.0125,0.0104,91665.26,2015-07-23 00:00:00
0,-0.0148,-0.0221,-0.0074,-0.0017,-0.0125,43961.78,2015-07-22 00:00:00
1,-0.0037,-0.0148,-0.0221,-0.0074,-0.0017,56856.87,2015-07-21 00:00:00
0,0.0094,-0.0037,-0.0148,-0.0221,-0.0074,55236.31,2015-07-20 00:00:00
0,-0.0091,0.0094,-0.0037,-0.0148,-0.0221,64978.2,2015-07-19 00:00:00
1,-0.007,-0.0091,0.0094,-0.0037,-0.0148,38350.39,2015-07-18 00:00:00
1,0.0084,-0.007,-0.0091,0.0094,-0.0037,73605.43,2015-07-17 00:00:00
1,0.0002,0.0084,-0.007,-0.0091,0.0094,81454.84,2015-07-16 00:00:00
1,0.0183,0.0002,0.0084,-0.007,-0.0091,137926.8,2015-07-15 00:00:00
0,0.0301,0.0183,0.0002,0.0084,-0.007,76800.77,2015-07-14 00:00:00
1,-0.0001,0.0301,0.0183,0.0002,0.0084,78990.97,2015-07-13 00:00:00
1,0.009,-0.0001,0.0301,0.0183,0.0002,174609.57,2015-07-12 00:00:00
0,0.0358,0.009,-0.0001,0.0301,0.0183,141241.67,2015-07-11 00:00:00
0,-0.0422,0.0358,0.009,-0.0001,0.0301,101640.3,2015-07-10 00:00:00
0,-0.0357,-0.0422,0.0358,0.009,-0.0001,249067.4,2015-07-09 00:00:00
0,-0.0372,-0.0357,-0.0422,0.0358,0.009,89677.19,2015-07-08 00:00:00
0,-0.0041,-0.0372,-0.0357,-0.0422,0.0358,98167.11,2015-07-07 00:00:00
1,-0.0034,-0.0041,-0.0372,-0.0357,-0.0422,80101.58,2015-07-06 00:00:00
0,0.0122,-0.0034,-0.0041,-0.0372,-0.0357,146220.63,2015-07-05 00:00:00
0,-0.0284,0.0122,-0.0034,-0.0041,-0.0372,136538.56,2015-07-04 00:00:00
0,-0.0205,-0.0284,0.0122,-0.0034,-0.0041,48176.17,2015-07-03 00:00:00
1,-0.0087,-0.0205,-0.0284,0.0122,-0.0034,58075.56,2015-07-02 00:00:00
1,0.0067,-0.0087,-0.0205,-0.0284,0.0122,70341.77,2015-07-01 00:00:00
1,0.0077,0.0067,-0.0087,-0.0205,-0.0284,87017,2015-06-30 00:00:00
0,0.0097,0.0077,0.0067,-0.0087,-0.0205,142480.26,2015-06-29 00:00:00
0,-0.0343,0.0097,0.0077,0.0067,-0.0087,110943.97,2015-06-28 00:00:00
0,-0.0147,-0.0343,0.0097,0.0077,0.0067,47230.7,2015-06-27 00:00:00
0,-0.0099,-0.0147,-0.0343,0.0097,0.0077,66735.57,2015-06-26 00:00:00
0,-0.0142,-0.0099,-0.0147,-0.0343,0.0097,48723.51,2015-06-25 00:00:00
1,-0.0007,-0.0142,-0.0099,-0.0147,-0.0343,53023.23,2015-06-24 00:00:00
1,0.0034,-0.0007,-0.0142,-0.0099,-0.0147,61159.8,2015-06-23 00:00:00
0,0.0075,0.0034,-0.0007,-0.0142,-0.0099,51794.18,2015-06-22 00:00:00
0,-0.0006,0.0075,0.0034,-0.0007,-0.0142,61859.72,2015-06-21 00:00:00
0,-0.0032,-0.0006,0.0075,0.0034,-0.0007,32059.02,2015-06-20 00:00:00
1,-0.0063,-0.0032,-0.0006,0.0075,0.0034,67514.44,2015-06-19 00:00:00
1,0.0194,-0.0063,-0.0032,-0.0006,0.0075,76299.02,2015-06-18 00:00:00
1,0.0014,0.0194,-0.0063,-0.0032,-0.0006,92755.44,2015-06-17 00:00:00
0,0.0083,0.0014,0.0194,-0.0063,-0.0032,140341.88,2015-06-16 00:00:00
0,-0.0359,0.0083,0.0014,0.0194,-0.0063,144305.47,2015-06-15 00:00:00
0,-0.0255,-0.0359,0.0083,0.0014,0.0194,74881.26,2015-06-14 00:00:00
0,-0.0072,-0.0255,-0.0359,0.0083,0.0014,38601.88,2015-06-13 00:00:00
0,-0.0108,-0.0072,-0.0255,-0.0359,0.0083,44779.81,2015-06-12 00:00:00
0,-0.0001,-0.0108,-0.0072,-0.0255,-0.0359,49852.58,2015-06-11 00:00:00
1,-0.0028,-0.0001,-0.0108,-0.0072,-0.0255,52031.14,2015-06-10 00:00:00
0,0.001,-0.0028,-0.0001,-0.0108,-0.0072,51723.23,2015-06-09 00:00:00
0,-0.0028,0.001,-0.0028,-0.0001,-0.0108,68320.24,2015-06-08 00:00:00
0,-0.0171,-0.0028,0.001,-0.0028,-0.0001,89600.95,2015-06-07 00:00:00
1,-0.0044,-0.0171,-0.0028,0.001,-0.0028,45553.4,2015-06-06 00:00:00
0,0.0035,-0.0044,-0.0171,-0.0028,0.001,39158.93,2015-06-05 00:00:00
1,-0.0036,0.0035,-0.0044,-0.0171,-0.0028,68158.95,2015-06-04 00:00:00
1,0.0034,-0.0036,0.0035,-0.0044,-0.0171,57750.96,2015-06-03 00:00:00
0,0.003,0.0034,-0.0036,0.0035,-0.0044,69505.24,2015-06-02 00:00:00
1,-0.0087,0.003,0.0034,-0.0036,0.0035,79367.92,2015-06-01 00:00:00
1,0.0109,-0.0087,0.003,0.0034,-0.0036,103334.62,2015-05-31 00:00:00
1,0.0249,0.0109,-0.0087,0.003,0.0034,47466.73,2015-05-30 00:00:00
1,0.0085,0.0249,0.0109,-0.0087,0.003,49195.4,2015-05-29 00:00:00
1,0.011,0.0085,0.0249,0.0109,-0.0087,49820.48,2015-05-28 00:00:00
1,0.0011,0.011,0.0085,0.0249,0.0109,45967.26,2015-05-27 00:00:00
0,0.0018,0.0011,0.011,0.0085,0.0249,60894.48,2015-05-26 00:00:00
1,-0.0038,0.0018,0.0011,0.011,0.0085,55199.37,2015-05-25 00:00:00
1,0.0058,-0.0038,0.0018,0.0011,0.011,42926.25,2015-05-24 00:00:00
0,0.0057,0.0058,-0.0038,0.0018,0.0011,35383.47,2015-05-23 00:00:00
0,-0.001,0.0057,0.0058,-0.0038,0.0018,40985.68,2015-05-22 00:00:00
0,-0.0108,-0.001,0.0057,0.0058,-0.0038,89600.32,2015-05-21 00:00:00
0,-0.0068,-0.0108,-0.001,0.0057,0.0058,52877.46,2015-05-20 00:00:00
0,-0.0064,-0.0068,-0.0108,-0.001,0.0057,57250.27,2015-05-19 00:00:00
1,-0.0025,-0.0064,-0.0068,-0.0108,-0.001,49536.82,2015-05-18 00:00:00
1,0.0125,-0.0025,-0.0064,-0.0068,-0.0108,62237.95,2015-05-17 00:00:00
1,0.0064,0.0125,-0.0025,-0.0064,-0.0068,33680.29,2015-05-16 00:00:00
0,0.0015,0.0064,0.0125,-0.0025,-0.0064,33580.03,2015-05-15 00:00:00
1,-0.0013,0.0015,0.0064,0.0125,-0.0025,51711.49,2015-05-14 00:00:00
0,0.0206,-0.0013,0.0015,0.0064,0.0125,68545.45,2015-05-13 00:00:00
0,-0.0008,0.0206,-0.0013,0.0015,0.0064,96566.48,2015-05-12 00:00:00
0,-0.0014,-0.0008,0.0206,-0.0013,0.0015,64002.59,2015-05-11 00:00:00
1,-0.003,-0.0014,-0.0008,0.0206,-0.0013,73030.04,2015-05-10 00:00:00
1,0.0005,-0.003,-0.0014,-0.0008,0.0206,47606.82,2015-05-09 00:00:00
0,0.004,0.0005,-0.003,-0.0014,-0.0008,67537.65,2015-05-08 00:00:00
0,-0.011,0.004,0.0005,-0.003,-0.0014,97282.21,2015-05-07 00:00:00
1,-0.0322,-0.011,0.004,0.0005,-0.003,102553.76,2015-05-06 00:00:00
1,0.0127,-0.0322,-0.011,0.004,0.0005,113279.85,2015-05-05 00:00:00
1,0.0039,0.0127,-0.0322,-0.011,0.004,87728.44,2015-05-04 00:00:00
0,0.017,0.0039,0.0127,-0.0322,-0.011,75485.93,2015-05-03 00:00:00
0,-0.0008,0.017,0.0039,0.0127,-0.0322,62154.89,2015-05-02 00:00:00
1,-0.0192,-0.0008,0.017,0.0039,0.0127,40498.94,2015-05-01 00:00:00
0,0.0005,-0.0192,-0.0008,0.017,0.0039,67090.57,2015-04-30 00:00:00
0,-0.0148,0.0005,-0.0192,-0.0008,0.017,126511.73,2015-04-29 00:00:00
1,-0.0238,-0.0148,0.0005,-0.0192,-0.0008,68854.05,2015-04-28 00:00:00
0,0.0004,-0.0238,-0.0148,0.0005,-0.0192,72458.64,2015-04-27 00:00:00
0,-0.023,0.0004,-0.0238,-0.0148,0.0005,145925.71,2015-04-26 00:00:00
1,-0.0094,-0.023,0.0004,-0.0238,-0.0148,109644.73,2015-04-25 00:00:00
1,0.0469,-0.0094,-0.023,0.0004,-0.0238,49898.09,2015-04-24 00:00:00
1,0.0131,0.0469,-0.0094,-0.023,0.0004,75848.93,2015-04-23 00:00:00
1,0.0127,0.0131,0.0469,-0.0094,-0.023,51454.82,2015-04-22 00:00:00
0,0.0004,0.0127,0.0131,0.0469,-0.0094,84747.03,2015-04-21 00:00:00
0,-0.0366,0.0004,0.0127,0.0131,0.0469,94752.55,2015-04-20 00:00:00
1,-0.0117,-0.0366,0.0004,0.0127,0.0131,69545.09,2015-04-19 00:00:00
0,0.0018,-0.0117,-0.0366,0.0004,0.0127,54499.41,2015-04-18 00:00:00
1,-0.0057,0.0018,-0.0117,-0.0366,0.0004,45892.75,2015-04-17 00:00:00
1,0.0064,-0.0057,0.0018,-0.0117,-0.0366,77781.74,2015-04-16 00:00:00
0,0.0122,0.0064,-0.0057,0.0018,-0.0117,92683.91,2015-04-15 00:00:00
0,-0.0258,0.0122,0.0064,-0.0057,0.0018,85702.31,2015-04-14 00:00:00
1,-0.0037,-0.0258,0.0122,0.0064,-0.0057,129297.62,2015-04-13 00:00:00
1,0.0545,-0.0037,-0.0258,0.0122,0.0064,127432.88,2015-04-12 00:00:00
0,0.0169,0.0545,-0.0037,-0.0258,0.0122,39914.32,2015-04-11 00:00:00
1,-0.0027,0.0169,0.0545,-0.0037,-0.0258,55486.22,2015-04-10 00:00:00
1,0.0083,-0.0027,0.0169,0.0545,-0.0037,107340.06,2015-04-09 00:00:00
1,0.0242,0.0083,-0.0027,0.0169,0.0545,77002.33,2015-04-08 00:00:00
1,0.023,0.0242,0.0083,-0.0027,0.0169,108953.28,2015-04-07 00:00:00
1,0.0201,0.023,0.0242,0.0083,-0.0027,59435.2,2015-04-06 00:00:00
0,0.0121,0.0201,0.023,0.0242,0.0083,67565.73,2015-04-05 00:00:00
0,-0.006,0.0121,0.0201,0.023,0.0242,61419.38,2015-04-04 00:00:00
1,-0.0092,-0.006,0.0121,0.0201,0.023,38949.35,2015-04-03 00:00:00
0,0.0001,-0.0092,-0.006,0.0121,0.0201,77224,2015-04-02 00:00:00
0,-0.0205,0.0001,-0.0092,-0.006,0.0121,91444.4,2015-04-01 00:00:00
1,-0.0182,-0.0205,0.0001,-0.0092,-0.006,78367.64,2015-03-31 00:00:00
0,0.0073,-0.0182,-0.0205,0.0001,-0.0092,74038.66,2015-03-30 00:00:00
1,-0.0028,0.0073,-0.0182,-0.0205,0.0001,82447.31,2015-03-29 00:00:00
1,0.0015,-0.0028,0.0073,-0.0182,-0.0205,73738.92,2015-03-28 00:00:00
0,0.0254,0.0015,-0.0028,0.0073,-0.0182,50940.62,2015-03-27 00:00:00
1,-0.0154,0.0254,0.0015,-0.0028,0.0073,59950.63,2015-03-26 00:00:00
0,0.0051,-0.0154,0.0254,0.0015,-0.0028,86382.66,2015-03-25 00:00:00
1,-0.017,0.0051,-0.0154,0.0254,0.0015,125507.03,2015-03-24 00:00:00
1,0.047,-0.017,0.0051,-0.0154,0.0254,150632.71,2015-03-23 00:00:00
0,0.0433,0.047,-0.017,0.0051,-0.0154,75177.46,2015-03-22 00:00:00
0,-0.0197,0.0433,0.047,-0.017,0.0051,56573.55,2015-03-21 00:00:00
1,-0.0075,-0.0197,0.0433,0.047,-0.017,50059.25,2015-03-20 00:00:00
0,0.0053,-0.0075,-0.0197,0.0433,0.047,55846.29,2015-03-19 00:00:00
1,-0.0171,0.0053,-0.0075,-0.0197,0.0433,180658.85,2015-03-18 00:00:00
1,0.0657,-0.0171,0.0053,-0.0075,-0.0197,210420.53,2015-03-17 00:00:00
1,0.0567,0.0657,-0.0171,0.0053,-0.0075,65586.25,2015-03-16 00:00:00
0,0.0042,0.0567,0.0657,-0.0171,0.0053,68228.04,2015-03-15 00:00:00
0,-0.0231,0.0042,0.0567,0.0657,-0.0171,38915.96,2015-03-14 00:00:00
1,-0.0035,-0.0231,0.0042,0.0567,0.0657,72774.65,2015-03-13 00:00:00
1,0.0265,-0.0035,-0.0231,0.0042,0.0567,102871.84,2015-03-12 00:00:00
0,0.013,0.0265,-0.0035,-0.0231,0.0042,74376.41,2015-03-11 00:00:00
1,-0.0047,0.013,0.0265,-0.0035,-0.0231,78908.66,2015-03-10 00:00:00
0,0.0001,-0.0047,0.013,0.0265,-0.0035,174779.73,2015-03-09 00:00:00
0,-0.0397,0.0001,-0.0047,0.013,0.0265,157637.19,2015-03-08 00:00:00
0,-0.0226,-0.0397,0.0001,-0.0047,0.013,49659.01,2015-03-07 00:00:00
0,-0.0066,-0.0226,-0.0397,0.0001,-0.0047,57856.67,2015-03-06 00:00:00
0,-0.0025,-0.0066,-0.0226,-0.0397,0.0001,97594.15,2015-03-05 00:00:00
1,-0.0071,-0.0025,-0.0066,-0.0226,-0.0397,136642,2015-03-04 00:00:00
0,0.0292,-0.0071,-0.0025,-0.0066,-0.0226,140256.67,2015-03-03 00:00:00
0,-0.0132,0.0292,-0.0071,-0.0025,-0.0066,163912.12,2015-03-02 00:00:00
0,-0.0473,-0.0132,0.0292,-0.0071,-0.0025,138883.88,2015-03-01 00:00:00
1,-0.0378,-0.0473,-0.0132,0.0292,-0.0071,88591.04,2015-02-28 00:00:00
0,0.0026,-0.0378,-0.0473,-0.0132,0.0292,48072.19,2015-02-27 00:00:00
0,-0.0116,0.0026,-0.0378,-0.0473,-0.0132,164946.52,2015-02-26 00:00:00
1,-0.0514,-0.0116,0.0026,-0.0378,-0.0473,54132.9,2015-02-25 00:00:00
1,0.0066,-0.0514,-0.0116,0.0026,-0.0378,45862.26,2015-02-24 00:00:00
0,0.0028,0.0066,-0.0514,-0.0116,0.0026,54386.22,2015-02-23 00:00:00
1,-0.0115,0.0028,0.0066,-0.0514,-0.0116,63698.41,2015-02-22 00:00:00
1,0.023,-0.0115,0.0028,0.0066,-0.0514,74678.85,2015-02-21 00:00:00
0,0.0123,0.023,-0.0115,0.0028,0.0066,45947.6,2015-02-20 00:00:00
0,-0.0073,0.0123,0.023,-0.0115,0.0028,89856.87,2015-02-19 00:00:00
1,-0.0203,-0.0073,0.0123,0.023,-0.0115,69206.12,2015-02-18 00:00:00
0,0.0067,-0.0203,-0.0073,0.0123,0.023,98284.86,2015-02-17 00:00:00
0,-0.005,0.0067,-0.0203,-0.0073,0.0123,106921.77,2015-02-16 00:00:00
1,-0.0192,-0.005,0.0067,-0.0203,-0.0073,112742.18,2015-02-15 00:00:00
0,0.066,-0.0192,-0.005,0.0067,-0.0203,223379.22,2015-02-14 00:00:00
0,-0.0159,0.066,-0.0192,-0.005,0.0067,182483.34,2015-02-13 00:00:00
0,-0.0565,-0.0159,0.066,-0.0192,-0.005,168601.27,2015-02-12 00:00:00
1,-0.0471,-0.0565,-0.0159,0.066,-0.0192,61625.77,2015-02-11 00:00:00
0,0.0037,-0.0471,-0.0565,-0.0159,0.066,71360.4,2015-02-10 00:00:00
1,-0.0117,0.0037,-0.0471,-0.0565,-0.0159,88955.76,2015-02-09 00:00:00
1,0.0097,-0.0117,0.0037,-0.0471,-0.0565,116966.55,2015-02-08 00:00:00
1,0.0185,0.0097,-0.0117,0.0037,-0.0471,67603.52,2015-02-07 00:00:00
0,0.0044,0.0185,0.0097,-0.0117,0.0037,87226.88,2015-02-06 00:00:00
1,-0.0264,0.0044,0.0185,0.0097,-0.0117,98963.15,2015-02-05 00:00:00
1,0.0122,-0.0264,0.0044,0.0185,0.0097,91446.57,2015-02-04 00:00:00
1,0.0124,0.0122,-0.0264,0.0044,0.0185,106598.77,2015-02-03 00:00:00
0,0.0492,0.0124,0.0122,-0.0264,0.0044,164429,2015-02-02 00:00:00
0,-0.0418,0.0492,0.0124,0.0122,-0.0264,116686.86,2015-02-01 00:00:00
1,-0.0367,-0.0418,0.0492,0.0124,0.0122,121590.49,2015-01-31 00:00:00
1,0.0428,-0.0367,-0.0418,0.0492,0.0124,101057,2015-01-30 00:00:00
0,0.019,0.0428,-0.0367,-0.0418,0.0492,112626.69,2015-01-29 00:00:00
1,-0.0007,0.019,0.0428,-0.0367,-0.0418,133778.21,2015-01-28 00:00:00
1,0.0889,-0.0007,0.019,0.0428,-0.0367,185129.5,2015-01-27 00:00:00
1,0.0324,0.0889,-0.0007,0.019,0.0428,164592.14,2015-01-26 00:00:00
0,0.0746,0.0324,0.0889,-0.0007,0.019,378810.17,2015-01-25 00:00:00
0,-0.115,0.0746,0.0324,0.0889,-0.0007,126476.44,2015-01-24 00:00:00
0,-0.0427,-0.115,0.0746,0.0324,0.0889,96299.13,2015-01-23 00:00:00
1,-0.0319,-0.0427,-0.115,0.0746,0.0324,102179.93,2015-01-22 00:00:00
0,0.0074,-0.0319,-0.0427,-0.115,0.0746,136993.92,2015-01-21 00:00:00
0,-0.0706,0.0074,-0.0319,-0.0427,-0.115,131268.2,2015-01-20 00:00:00
1,-0.0185,-0.0706,0.0074,-0.0319,-0.0427,108274.1,2015-01-19 00:00:00
0,0.0037,-0.0185,-0.0706,0.0074,-0.0319,81526,2015-01-18 00:00:00
0,-0.0283,0.0037,-0.0185,-0.0706,0.0074,120048.19,2015-01-17 00:00:00
1,-0.0239,-0.0283,0.0037,-0.0185,-0.0706,90241.34,2015-01-16 00:00:00
0,0.0518,-0.0239,-0.0283,0.0037,-0.0185,141030.91,2015-01-15 00:00:00
0,-0.0252,0.0518,-0.0239,-0.0283,0.0037,297610.4,2015-01-14 00:00:00
1,-0.0379,-0.0252,0.0518,-0.0239,-0.0283,412911.84,2015-01-13 00:00:00
1,0.2112,-0.0379,-0.0252,0.0518,-0.0239,258186.01,2015-01-12 00:00:00
1,0.1218,0.2112,-0.0379,-0.0252,0.0518,56368.38,2015-01-11 00:00:00
1,0.0158,0.1218,0.2112,-0.0379,-0.0252,51026.6,2015-01-10 00:00:00
1,0.024,0.0158,0.1218,0.2112,-0.0379,49836.42,2015-01-09 00:00:00
1,0.0166,0.024,0.0158,0.1218,0.2112,64850.92,2015-01-08 00:00:00
0,0.0136,0.0166,0.024,0.0158,0.1218,67541.9,2015-01-07 00:00:00
0,-0.0027,0.0136,0.0166,0.024,0.0158,79851.75,2015-01-06 00:00:00
0,-0.0387,-0.0027,0.0136,0.0166,0.024,81844.55,2015-01-05 00:00:00
1,-0.0187,-0.0387,-0.0027,0.0136,0.0166,132278.49,2015-01-04 00:00:00
1,0.0097,-0.0187,-0.0387,-0.0027,0.0136,200349.62,2015-01-03 00:00:00
1,0.1085,0.0097,-0.0187,-0.0387,-0.0027,112020.64,2015-01-02 00:00:00
1,0.0355,0.1085,0.0097,-0.0187,-0.0387,24505.85,2015-01-01 00:00:00
0,0.0028,0.0355,0.1085,0.0097,-0.0187,17741.51,2014-12-31 00:00:00
1,-0.0055,0.0028,0.0355,0.1085,0.0097,29004.09,2014-12-30 00:00:00
1,0.0016,-0.0055,0.0028,0.0355,0.1085,29271.15,2014-12-29 00:00:00
1,0.0054,0.0016,-0.0055,0.0028,0.0355,27478.37,2014-12-28 00:00:00
1,0.002,0.0054,0.0016,-0.0055,0.0028,21847.17,2014-12-27 00:00:00
1,0.0102,0.002,0.0054,0.0016,-0.0055,36459.31,2014-12-26 00:00:00
0,0.0099,0.0102,0.002,0.0054,0.0016,32645.82,2014-12-25 00:00:00
1,-0.0078,0.0099,0.0102,0.002,0.0054,18019.8,2014-12-24 00:00:00
1,0.0298,-0.0078,0.0099,0.0102,0.002,31808.16,2014-12-23 00:00:00
0,0.009,0.0298,-0.0078,0.0099,0.0102,36378.16,2014-12-22 00:00:00
0,-0.0158,0.009,0.0298,-0.0078,0.0099,50129.72,2014-12-21 00:00:00
1,-0.0115,-0.0158,0.009,0.0298,-0.0078,34714.56,2014-12-20 00:00:00
0,0.0001,-0.0115,-0.0158,0.009,0.0298,48189.17,2014-12-19 00:00:00
0,-0.0354,0.0001,-0.0115,-0.0158,0.009,57537.9,2014-12-18 00:00:00
1,-0.001,-0.0354,0.0001,-0.0115,-0.0158,124717.86,2014-12-17 00:00:00
1,0.0333,-0.001,-0.0354,0.0001,-0.0115,115741.54,2014-12-16 00:00:00
1,0.0404,0.0333,-0.001,-0.0354,0.0001,92245.23,2014-12-15 00:00:00
1,0.0362,0.0404,0.0333,-0.001,-0.0354,49438.65,2014-12-14 00:00:00
0,0.0032,0.0362,0.0404,0.0333,-0.001,35450.42,2014-12-13 00:00:00
1,-0.0028,0.0032,0.0362,0.0404,0.0333,34479.98,2014-12-12 00:00:00
1,0.0074,-0.0028,0.0032,0.0362,0.0404,47042.6,2014-12-11 00:00:00
0,0.0023,0.0074,-0.0028,0.0032,0.0362,95596.27,2014-12-10 00:00:00
1,-0.0051,0.0023,0.0074,-0.0028,0.0032,50346.97,2014-12-09 00:00:00
1,0.009,-0.0051,0.0023,0.0074,-0.0028,95541.52,2014-12-08 00:00:00
1,0.0464,0.009,-0.0051,0.0023,0.0074,52056.97,2014-12-07 00:00:00
0,0.0183,0.0464,0.009,-0.0051,0.0023,17979.34,2014-12-06 00:00:00
0,-0.0035,0.0183,0.0464,0.009,-0.0051,26826.71,2014-12-05 00:00:00
1,-0.0054,-0.0035,0.0183,0.0464,0.009,51784.37,2014-12-04 00:00:00
1,0.0037,-0.0054,-0.0035,0.0183,0.0464,51649.87,2014-12-03 00:00:00
1,0.012,0.0037,-0.0054,-0.0035,0.0183,46116.47,2014-12-02 00:00:00
0,0.0064,0.012,0.0037,-0.0054,-0.0035,40920.39,2014-12-01 00:00:00
0,-0.0037,0.0064,0.012,0.0037,-0.0054,35911.44,2014-11-30 00:00:00
1,-0.0056,-0.0037,0.0064,0.012,0.0037,28406.49,2014-11-29 00:00:00
0,0.0005,-0.0056,-0.0037,0.0064,0.012,104922.6,2014-11-28 00:00:00
1,-0.0226,0.0005,-0.0056,-0.0037,0.0064,82924.29,2014-11-27 00:00:00
1,0.0059,-0.0226,0.0005,-0.0056,-0.0037,29095.77,2014-11-26 00:00:00
1,0.0009,0.0059,-0.0226,0.0005,-0.0056,59273.03,2014-11-25 00:00:00
0,0.0284,0.0009,0.0059,-0.0226,0.0005,77850.76,2014-11-24 00:00:00
0,-0.0212,0.0284,0.0009,0.0059,-0.0226,82685.52,2014-11-23 00:00:00
0,-0.0423,-0.0212,0.0284,0.0009,0.0059,41606.81,2014-11-22 00:00:00
0,-0.006,-0.0423,-0.0212,0.0284,0.0009,43467.95,2014-11-21 00:00:00
1,-0.0143,-0.006,-0.0423,-0.0212,0.0284,85855.27,2014-11-20 00:00:00
1,0.0408,-0.0143,-0.006,-0.0423,-0.0212,71050.6,2014-11-19 00:00:00
1,0.0362,0.0408,-0.0143,-0.006,-0.0423,50094.64,2014-11-18 00:00:00
1,0.0052,0.0362,0.0408,-0.0143,-0.006,86422.27,2014-11-17 00:00:00
0,0.0387,0.0052,0.0362,0.0408,-0.0143,107667.02,2014-11-16 00:00:00
1,-0.0321,0.0387,0.0052,0.0362,0.0408,32611.84,2014-11-15 00:00:00
1,0.0085,-0.0321,0.0387,0.0052,0.0362,41155.73,2014-11-14 00:00:00
1,0.0257,0.0085,-0.0321,0.0387,0.0052,74832.01,2014-11-13 00:00:00
0,0.0854,0.0257,0.0085,-0.0321,0.0387,140728.78,2014-11-12 00:00:00
0,-0.0842,0.0854,0.0257,0.0085,-0.0321,109128.08,2014-11-11 00:00:00
0,-0.0684,-0.0842,0.0854,0.0257,0.0085,43743.11,2014-11-10 00:00:00
0,-0.0062,-0.0684,-0.0842,0.0854,0.0257,83694.78,2014-11-09 00:00:00
0,-0.0389,-0.0062,-0.0684,-0.0842,0.0854,66936.8,2014-11-08 00:00:00
1,-0.0193,-0.0389,-0.0062,-0.0684,-0.0842,24917.57,2014-11-07 00:00:00
0,0.0041,-0.0193,-0.0389,-0.0062,-0.0684,49804.13,2014-11-06 00:00:00
0,-0.0077,0.0041,-0.0193,-0.0389,-0.0062,54329.49,2014-11-05 00:00:00
0,-0.015,-0.0077,0.0041,-0.0193,-0.0389,59039.63,2014-11-04 00:00:00
1,-0.0284,-0.015,-0.0077,0.0041,-0.0193,47955.6,2014-11-03 00:00:00
0,0.0026,-0.0284,-0.015,-0.0077,0.0041,40108.78,2014-11-02 00:00:00
1,-0.011,0.0026,-0.0284,-0.015,-0.0077,26580.97,2014-11-01 00:00:00
1,0.015,-0.011,0.0026,-0.0284,-0.015,51509.38,2014-10-31 00:00:00
0,0.0354,0.015,-0.011,0.0026,-0.0284,37593.54,2014-10-30 00:00:00
1,-0.0084,0.0354,0.015,-0.011,0.0026,87980.24,2014-10-29 00:00:00
1,0.0253,-0.0084,0.0354,0.015,-0.011,54844.3,2014-10-28 00:00:00
0,0.026,0.0253,-0.0084,0.0354,0.015,22446.75,2014-10-27 00:00:00
0,-0.0052,0.026,0.0253,-0.0084,0.0354,37513.69,2014-10-26 00:00:00
0,-0.0077,-0.0052,0.026,0.0253,-0.0084,31979.46,2014-10-25 00:00:00
1,-0.0044,-0.0077,-0.0052,0.026,0.0253,52423.71,2014-10-24 00:00:00
1,0.0221,-0.0044,-0.0077,-0.0052,0.026,43964.31,2014-10-23 00:00:00
1,0.0299,0.0221,-0.0044,-0.0077,-0.0052,74380.25,2014-10-22 00:00:00
1,0.043,0.0299,0.0221,-0.0044,-0.0077,30815.71,2014-10-21 00:00:00
0,0.0032,0.043,0.0299,0.0221,-0.0044,37235.6,2014-10-20 00:00:00
1,-0.006,0.0032,0.043,0.0299,0.0221,43488.94,2014-10-19 00:00:00
0,0.0173,-0.006,0.0032,0.043,0.0299,15389.99,2014-10-18 00:00:00
0,-0.0109,0.0173,-0.006,0.0032,0.043,29394.31,2014-10-17 00:00:00
